insblock,instrial,duration,prewardA,prewardB,positionA,positionB,trialstart,trialend,eventNumber,presstime,latency,key,outcome,actual_time,optimal_time,trialstart_vblt,feedback_vblt,iti_fixonset_vblt,iti_fixoffset_vblt,ITI
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,1,227944.750489712,960.999999999984,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,2,228287.750489712,1304,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,3,228413.750489712,1430.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,4,228520.750489712,1537.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,5,228729.750489712,1746.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,6,228850.750489712,1866.99999999999,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,7,228960.750489712,1977,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,8,229076.750489712,2092.99999999999,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,9,229187.750489712,2204.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,10,229295.750489712,2311.99999999998,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,11,229407.750489712,2424.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,12,229533.750489712,2549.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,13,229664.750489712,2680.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,14,229759.750489712,2776.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,15,229852.750489712,2869,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,16,229973.750489712,2990.00000000001,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,17,230010.750489712,3026.99999999999,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,18,230107.750489712,3124,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,19,230141.750489712,3157.99999999999,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,20,230228.750489712,3245,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,226983.750489712,NaN,21,230274.750489712,3291,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
