insblock,instrial,duration,prewardA,prewardB,positionA,positionB,trialstart,trialend,eventNumber,presstime,latency,key,outcome,actual_time,optimal_time,trialstart_vblt,feedback_vblt,iti_fixonset_vblt,iti_fixoffset_vblt,ITI
1,1,6,0.4,0.4,1,3,135635.917154141,NaN,1,140123.917154141,4488,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,142939.121290572,47536160.674844,1,144502.121290572,1562.99999999999,"8*",1,8.63239114956429,7.8,47528.9076045456,47534.9742141854,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,142939.121290572,47536160.674844,2,146775.121290572,3835.99999999998,"9(",-1,8.63239114956429,7.8,47528.9076045456,47534.9742141854,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,142939.121290572,47536160.674844,3,147946.121290572,5006.99999999998,"8*",-1,8.63239114956429,7.8,47528.9076045456,47534.9742141854,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,142939.121290572,47536160.674844,4,148715.121290572,5775.99999999998,"8*",1,8.63239114956429,7.8,47528.9076045456,47534.9742141854,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,1,151832.335427903,852.000000000004,"8*",0,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,2,152665.335427903,1685,"9(",-1,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,3,153455.335427903,2474.99999999999,"9(",1,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,4,153941.335427903,2961.00000000001,"9(",0,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,5,154282.335427903,3302.00000000002,"8*",-1,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,6,154597.335427903,3617.00000000002,"8*",0,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,7,155046.335427903,4066,"9(",-1,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,8,155380.335427903,4400.00000000001,"9(",0,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,9,155789.335427903,4809,"8*",-1,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,10,155997.335427903,5017,"8*",0,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,11,156190.335427903,5210.00000000001,"8*",0,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,3,6,0.325715687150989,0.311433495310136,1,3,150980.335427903,47544210.5388945,12,156570.335427903,5590,"8*",1,8.02765291962798,7.8,47536.207589414,47542.2575317616,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,1,159381.744593404,502.00000000001,"8*",1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,2,159761.744593404,882.000000000005,"8*",0,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,3,160203.744593404,1323.99999999998,"9(",-1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,4,160546.744593404,1667,"9(",0,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,5,161054.744593404,2175.00000000001,"8*",-1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,6,161324.744593404,2444.99999999999,"8*",0,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,7,161517.744593404,2638.00000000001,"8*",1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,8,161717.744593404,2837.99999999999,"9(",-1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,9,162179.744593404,3300.00000000001,"9(",0,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,10,162329.744593404,3449.99999999999,"9(",0,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,11,162529.744593404,3650.00000000001,"8*",-1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,12,162716.744593404,3836.99999999999,"8*",0,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
1,4,6,0.217127828052315,0.325093512430813,1,3,158879.744593404,47552110.4512723,13,162896.744593404,4017,"8*",1,7.87727633154765,7.8,47544.2575182722,47550.3074770417,NaN,NaN,0.8
