insblock,instrial,duration,prewardA,prewardB,positionA,positionB,trialstart,trialend,eventNumber,presstime,latency,key,outcome,actual_time,optimal_time,trialstart_vblt,feedback_vblt,iti_fixonset_vblt,iti_fixoffset_vblt,ITI
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,1,160948.007972807,2036.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,2,161152.007972807,2240.99999999999,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,3,161326.007972807,2414.99999999999,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,4,161467.007972807,2555.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,5,161600.007972807,2688.99999999999,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,6,161730.007972807,2818.99999999999,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,7,161854.007972807,2942.99999999998,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,8,161994.007972807,3083,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,9,162133.007972807,3221.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,10,162272.007972807,3360.99999999999,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,11,162405.007972807,3494,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,12,162538.007972807,3626.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,13,162673.007972807,3762,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,14,162806.007972807,3894.99999999998,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,158911.007972807,NaN,15,162940.007972807,4029,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
