insblock,instrial,duration,prewardA,prewardB,positionA,positionB,trialstart,trialend,eventNumber,presstime,latency,key,outcome,actual_time,optimal_time,trialstart_vblt,feedback_vblt,iti_fixonset_vblt,iti_fixoffset_vblt,ITI
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,1,126930.864887312,4879,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,2,127058.864887312,5007.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,3,127179.864887312,5128,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,4,127293.864887312,5242,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,5,127398.864887312,5347.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,6,127508.864887312,5457.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,7,127619.864887312,5568.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,8,127728.864887312,5677.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,9,127845.864887312,5794.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,10,127952.864887312,5901.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,11,128070.864887312,6019.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,12,128178.864887312,6127.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,13,128306.864887312,6255.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,14,128423.864887312,6372.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,15,128526.864887312,6475.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,16,128646.864887312,6595.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,17,128775.864887312,6724,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,18,128893.864887312,6842.00000000001,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,19,129015.864887312,6964.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,20,129140.864887312,7089.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,21,129266.864887312,7215,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,22,129383.864887312,7332.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,23,129500.864887312,7449.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,122051.864887312,NaN,24,129631.864887312,7580.00000000001,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
