insblock,instrial,duration,prewardA,prewardB,positionA,positionB,trialstart,trialend,eventNumber,presstime,latency,key,outcome,actual_time,optimal_time,trialstart_vblt,feedback_vblt,iti_fixonset_vblt,iti_fixoffset_vblt,ITI
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,1,156663.368435681,2224.00000000002,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,2,156815.368435681,2376,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,3,156961.368435681,2522.00000000002,"8*",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,4,157098.368435681,2659.00000000002,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,5,157227.368435681,2788.00000000001,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,6,157374.368435681,2935,"8*",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,7,157558.368435681,3119,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,8,157673.368435681,3234.00000000001,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,9,157820.368435681,3381,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,10,157962.368435681,3523,"8*",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,11,158120.368435681,3681.00000000001,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,12,158171.368435681,3732,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,13,158313.368435681,3874,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,14,158326.368435681,3887,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,15,158456.368435681,4017,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,16,158468.368435681,4029,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,17,158606.368435681,4167,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,18,158616.368435681,4177.00000000002,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,19,158747.368435681,4308.00000000002,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,20,158782.368435681,4343.00000000002,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,21,158904.368435681,4465,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,22,158948.368435681,4509.00000000001,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,23,159052.368435681,4613,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,24,159098.368435681,4659.00000000002,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,25,159246.368435681,4807.00000000002,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,26,159252.368435681,4813.00000000002,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,154439.368435681,NaN,27,159401.368435681,4962.00000000002,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
