insblock,instrial,duration,prewardA,prewardB,positionA,positionB,trialstart,trialend,eventNumber,presstime,latency,key,outcome,actual_time,optimal_time,trialstart_vblt,feedback_vblt,iti_fixonset_vblt,iti_fixoffset_vblt,ITI
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,1,197654.138244629,2520.99999999999,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,2,198035.138244629,2901.99999999999,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,3,198555.138244629,3422,"8*",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,4,198788.138244629,3655,"8*",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,5,199051.138244629,3917.99999999998,"8*",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,6,199412.138244629,4279,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,7,199750.138244629,4616.99999999999,"8*",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,8,200041.138244629,4907.99999999999,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,9,200253.138244629,5119.99999999998,"9(",1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,10,200407.138244629,5274,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,11,200529.138244629,5395.99999999999,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,12,200657.138244629,5524,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,13,200759.138244629,5625.99999999998,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,14,200919.138244629,5786,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,15,201003.138244629,5869.99999999998,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,16,201160.138244629,6026.99999999999,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,17,201259.138244629,6125.99999999998,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,18,201402.138244629,6268.99999999998,"8*",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,19,201508.138244629,6375,"9(",-1,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,20,201711.138244629,6577.99999999997,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,21,201887.138244629,6753.99999999999,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,22,202057.138244629,6923.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,23,202188.138244629,7054.99999999998,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,1,6,0.4,0.4,1,3,195133.138244629,NaN,24,202334.138244629,7200.99999999999,"9(",0,NaN,NaN,NaN,NaN,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,1,203634.983826756,369,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,2,203853.983826756,587.999999999994,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,3,204038.983826756,772.999999999996,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,4,204207.983826756,941.999999999979,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,5,204374.983826756,1108.99999999998,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,6,204527.983826756,1262,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,7,204688.983826756,1423,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,8,204853.983826756,1587.99999999999,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,9,205019.983826756,1753.99999999999,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,10,205169.983826756,1904,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,11,205318.983826756,2053,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,12,205482.983826756,2216.99999999998,"8*",1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,13,205647.983826756,2381.99999999998,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,14,205807.983826756,2542,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,15,205973.983826756,2708,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,16,206136.983826756,2870.99999999998,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,17,206308.983826756,3042.99999999998,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,18,206482.983826756,3216.99999999998,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,19,206637.983826756,3371.99999999999,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,20,206796.983826756,3530.99999999998,"8*",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,21,207108.983826756,3842.99999999999,"9(",-1,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,22,207260.983826756,3995,"9(",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
1,2,6,0.249866446576134,0.310700407130837,1,3,203265.983826756,365467788.548746,23,207360.983826756,4095,"9(",0,9.28984109426429,7.8,365459.718748167,365465.802056965,NaN,NaN,0.8
