"id","instrial","latency_bin","binmedian_1","binmedian_2","npress_1","npress_2","nreward_1","nreward_2"
"068",5,"[2100,2400)",2201.95039745886,NA,2,0,1,0
"068",5,"[2400,2700)",2493.51230461617,NA,2,0,0,0
"068",5,"[2700,3000)",2918.30811050022,NA,1,0,0,0
"068",5,"[3000,3300)",3135.46240411233,NA,1,0,0,0
"068",5,"[3300,3600)",NA,3385.82129578571,0,2,0,0
"068",5,"[3600,3900)",NA,3693.0555785657,0,2,0,0
"068",5,"[3900,4200)",NA,4018.13296868932,0,2,0,1
"068",5,"[4200,4500)",NA,4342.83540977049,0,2,0,1
"068",5,"[4500,4800)",NA,4676.03918010719,0,2,0,0
"068",5,"[4800,5100)",NA,4975.94267004752,0,2,0,0
"068",5,"[5100,5400)",NA,5300.86908731028,0,2,0,2
"068",5,"[5400,5700)",NA,5601.14918171894,0,1,0,0
"068",5,"[5700,6000]",NA,5825.64751143218,0,2,0,1
"068",6,"[ 300, 600)",389.531884749886,NA,1,0,0,0
"068",6,"[ 600, 900)",689.446465868969,NA,1,0,1,0
"068",6,"[ 900,1200)",1022.77604694245,NA,1,0,0,0
"068",6,"[1200,1500)",1380.88173459982,NA,2,0,1,0
"068",6,"[1500,1800)",1789.10214174539,NA,1,0,0,0
"068",6,"[1800,2100)",1972.32395602623,NA,1,0,1,0
"068",6,"[2100,2400)",2189.2378849152,NA,2,0,0,0
"068",6,"[2400,2700)",2497.3213901394,NA,2,0,0,0
"068",6,"[2700,3000)",2830.39239706704,NA,2,0,2,0
"068",6,"[3000,3300)",3221.90431103809,NA,1,0,1,0
"068",6,"[3300,3600)",3505.53484461853,NA,2,0,0,0
"068",6,"[3600,3900)",3771.75284153782,NA,1,0,0,0
"068",6,"[3900,4200)",4030.05800535902,NA,2,0,0,0
"068",6,"[4200,4500)",4271.55882812804,NA,1,0,0,0
"068",6,"[4500,4800)",4679.95222503668,NA,2,0,0,0
"068",6,"[4800,5100)",4971.7849563458,NA,1,0,0,0
"068",6,"[5100,5400)",5212.93019820587,NA,2,0,2,0
"068",6,"[5400,5700)",5529.72278598463,NA,2,0,1,0
"068",6,"[5700,6000]",5838.0226525478,NA,2,0,1,0
"068",7,"[   0, 300)",279.969937808346,NA,1,0,0,0
"068",7,"[ 300, 600)",NA,413.78885647282,0,1,0,0
"068",7,"[ 600, 900)",680.341410567053,NA,1,0,0,0
"068",7,"[ 900,1200)",NA,1113.28462028177,0,1,0,0
"068",7,"[1200,1500)",NA,1329.81135009322,0,2,0,2
"068",7,"[1500,1800)",NA,1596.40098529053,0,2,0,0
"068",7,"[1800,2100)",NA,1946.70822832268,0,3,0,2
"068",7,"[2100,2400)",NA,2312.74313750328,0,2,0,1
"068",7,"[2700,3000)",NA,2812.46122214361,0,2,0,0
"068",7,"[3000,3300)",NA,3145.71068165242,0,2,0,0
"068",7,"[3300,3600)",NA,3487.18882535468,0,2,0,0
"068",7,"[3600,3900)",NA,3745.51302636974,0,1,0,0
"068",7,"[3900,4200)",NA,3987.0366936666,0,2,0,1
"068",7,"[4200,4500)",NA,4303.89450435178,0,2,0,0
"068",7,"[4500,4800)",NA,4545.19883060129,0,1,0,1
"068",7,"[4800,5100)",4928.51897588116,NA,2,0,0,0
"068",7,"[5100,5400)",5286.91733899177,NA,2,0,0,0
"068",7,"[5400,5700)",5561.46913825069,NA,1,0,0,0
"068",7,"[5700,6000]",5819.77198456297,NA,2,0,0,0
"068",8,"[ 300, 600)",411.068696004804,NA,2,0,1,0
"068",8,"[ 600, 900)",727.769905439345,NA,2,0,1,0
"068",8,"[ 900,1200)",1069.43891727133,NA,2,0,1,0
"068",8,"[1200,1500)",1394.01902392274,NA,1,0,1,0
"068",8,"[1500,1800)",1685.86085998686,NA,2,0,1,0
"068",8,"[2100,2400)",2285.45661023236,NA,2,0,0,0
"068",8,"[2400,2700)",2560.51363889128,NA,1,0,1,0
"068",8,"[2700,3000)",2801.92192451796,NA,2,0,0,0
"068",8,"[3000,3300)",3043.46131818602,NA,1,0,0,0
"068",8,"[3300,3600)",3451.67477265931,NA,2,0,0,0
"068",8,"[3600,3900)",3743.20075754076,NA,1,0,0,0
"068",8,"[3900,4200)",3984.8282187013,NA,2,0,0,0
"068",8,"[4200,4500)",4317.99639784731,NA,2,0,1,0
"068",8,"[4500,4800)",4609.56459556473,NA,1,0,0,0
"068",8,"[4800,5100)",4917.99159717629,NA,2,0,0,0
"068",8,"[5100,5400)",5301.20844522026,NA,2,0,1,0
"068",8,"[5400,5700)",5559.24394371687,NA,1,0,1,0
"068",8,"[5700,6000]",5850.83697250229,NA,2,0,0,0
"068",9,"[ 300, 600)",450.097337772604,NA,2,0,0,0
"068",9,"[ 600, 900)",775.004552357132,NA,2,0,0,0
"068",9,"[ 900,1200)",1108.15832950175,NA,2,0,2,0
"068",9,"[1200,1500)",1366.98262818391,NA,1,0,1,0
"068",9,"[1500,1800)",1591.42285317648,NA,2,0,0,0
"068",9,"[1800,2100)",1891.29538703128,NA,2,0,1,0
"068",9,"[2100,2400)",2216.19581448613,NA,2,0,0,0
"068",9,"[2400,2700)",2566.25822320348,NA,2,0,1,0
"068",9,"[2700,3000)",2890.98251561518,NA,2,0,2,0
"068",9,"[3000,3300)",3149.2549024988,NA,1,0,0,0
"068",9,"[3300,3600)",3407.72660000949,NA,2,0,0,0
"068",9,"[3600,3900)",3765.890557901,NA,2,0,2,0
"068",9,"[3900,4200)",4032.24628441967,NA,1,0,0,0
"068",9,"[4200,4500)",4332.72237872006,NA,1,0,0,0
"068",9,"[4500,4800)",4532.0482981042,4731.98274406604,1,1,0,0
"068",9,"[4800,5100)",NA,4991.2313228997,0,2,0,0
"068",9,"[5100,5400)",NA,5298.72467645328,0,2,0,0
"068",9,"[5400,5700)",NA,5548.3656192082,0,1,0,1
"068",9,"[5700,6000]",5832.0398555079,NA,2,0,0,0
"069",1,"[ 600, 900)",784.460667462554,NA,1,0,0,0
"069",1,"[ 900,1200)",1067.69815256302,NA,2,0,1,0
"069",1,"[1200,1500)",1417.69699377619,NA,1,0,0,0
"069",1,"[1800,2100)",1884.28684942483,NA,1,0,0,0
"069",1,"[2100,2400)",2242.40978016314,NA,2,0,1,0
"069",1,"[2400,2700)",NA,2618.31214408812,0,1,0,0
"069",1,"[2700,3000)",NA,2901.09439147182,0,2,0,0
"069",1,"[3300,3600)",NA,3425.2989670249,0,2,0,0
"069",1,"[3900,4200)",NA,3991.84081578642,0,2,0,0
"069",1,"[4200,4500)",NA,4333.25552906899,0,1,0,1
"069",1,"[4500,4800)",NA,4608.56641504506,0,2,0,0
"069",1,"[4800,5100)",NA,4958.86670639721,0,2,0,0
"069",1,"[5100,5400)",NA,5258.24758310227,0,2,0,1
"069",1,"[5400,5700)",NA,5558.34293471162,0,2,0,1
"069",1,"[5700,6000]",NA,5874.76890478137,0,2,0,0
"069",2,"[ 300, 600)",NA,411.24652363942,0,1,0,0
"069",2,"[ 600, 900)",NA,744.463812739923,0,2,0,0
"069",2,"[ 900,1200)",NA,1078.08038670282,0,2,0,1
"069",2,"[1200,1500)",NA,1345.37081181224,0,1,0,0
"069",2,"[1500,1800)",NA,1703.08022116205,0,2,0,1
"069",2,"[1800,2100)",NA,2077.63607469133,0,1,0,1
"069",2,"[2100,2400)",NA,2377.64633823281,0,1,0,0
"069",2,"[2400,2700)",NA,2545.23241954666,0,1,0,1
"069",2,"[2700,3000)",NA,2843.98324725225,0,2,0,0
"069",2,"[3000,3300)",NA,3201.90984637793,0,2,0,0
"069",2,"[3300,3600)",NA,3444.35670772145,0,1,0,0
"069",2,"[3600,3900)",NA,3626.65276122425,0,1,0,0
"069",2,"[3900,4200)",4093.62998278266,NA,1,0,0,0
"069",2,"[4200,4500)",4294.76261422315,NA,1,0,1,0
"069",2,"[4500,4800)",4660.15031121606,NA,1,0,1,0
"069",2,"[4800,5100)",4952.402165276,NA,2,0,0,0
"069",2,"[5100,5400)",5344.20772083104,NA,1,0,0,0
"069",2,"[5400,5700)",5494.38981591811,NA,1,0,1,0
"069",2,"[5700,6000]",5851.24370944231,NA,2,0,1,0
"069",3,"[ 300, 600)",442.352999603827,NA,1,0,0,0
"069",3,"[ 600, 900)",701.397993643695,NA,2,0,0,0
"069",3,"[ 900,1200)",958.994172957318,NA,1,0,0,0
"069",3,"[1200,1500)",1400.37544696134,NA,2,0,0,0
"069",3,"[1500,1800)",1708.72665872139,NA,2,0,0,0
"069",3,"[2100,2400)",NA,2308.6021718982,0,2,0,0
"069",3,"[2400,2700)",NA,2541.66269368397,0,1,0,0
"069",3,"[2700,3000)",NA,2708.33333333394,0,1,0,0
"069",3,"[3000,3300)",NA,3174.72586412441,0,1,0,1
"069",3,"[3300,3600)",NA,3524.67918156617,0,1,0,0
"069",3,"[3600,3900)",NA,3791.25463514811,0,2,0,1
"069",3,"[3900,4200)",NA,4157.72149384247,0,1,0,0
"069",3,"[4200,4500)",NA,4291.2256654763,0,1,0,0
"069",3,"[4500,4800)",NA,4724.29711296536,0,1,0,0
"069",3,"[4800,5100)",NA,4999.1302476501,0,2,0,0
"069",3,"[5100,5400)",NA,5323.99913918744,0,1,0,0
"069",3,"[5400,5700)",NA,5523.95808502297,0,1,0,0
"069",3,"[5700,6000]",NA,5928.5970401279,0,2,0,1
"069",4,"[ 300, 600)",NA,438.559627863469,0,2,0,0
"069",4,"[ 600, 900)",NA,796.566348827582,0,2,0,2
"069",4,"[ 900,1200)",NA,1129.79969540447,0,2,0,0
"069",4,"[1200,1500)",NA,1421.4039531189,0,2,0,0
"069",4,"[1500,1800)",NA,1721.36985167526,0,2,0,0
"069",4,"[1800,2100)",NA,2012.7843994178,0,1,0,0
"069",4,"[2100,2400)",NA,2296.14885445698,0,2,0,1
"069",4,"[2400,2700)",NA,2579.84869553729,0,1,0,0
"069",4,"[2700,3000)",NA,2787.61836180729,0,2,0,0
"069",4,"[3000,3300)",NA,3129.09349755046,0,2,0,0
"069",4,"[3300,3600)",NA,3345.78598861117,0,1,0,1
"069",4,"[3600,3900)",NA,3762.26327638778,0,2,0,1
"069",4,"[3900,4200)",NA,4012.15865448285,0,1,0,0
"069",4,"[4200,4500)",NA,4328.73311481944,0,2,0,1
"069",4,"[4500,4800)",NA,4645.33439279512,0,1,0,0
"069",4,"[4800,5100)",NA,4878.49672228913,0,2,0,0
"069",4,"[5100,5400)",NA,5203.94302079148,0,2,0,0
"069",4,"[5400,5700)",NA,5528.26148854547,0,1,0,0
"069",4,"[5700,6000]",NA,5794.87187127597,0,1,0,0
"069",4,NA,NA,NA,0,1,0,0
"069",5,"[ 300, 600)",NA,438.035359555215,0,1,0,0
"069",5,"[ 600, 900)",NA,713.18384982078,0,2,0,1
"069",5,"[ 900,1200)",NA,1046.79876837417,0,2,0,0
"069",5,"[1200,1500)",NA,1387.83604820492,0,1,0,1
"069",5,"[1500,1800)",NA,1571.5915110577,0,1,0,0
"069",5,"[1800,2100)",NA,1887.6532909544,0,1,0,0
"069",5,"[2100,2400)",NA,2304.13024764857,0,1,0,0
"069",5,"[2400,2700)",NA,2570.80949542978,0,2,0,1
"069",5,"[2700,3000)",NA,2820.64163686846,0,1,0,0
"069",5,"[3000,3300)",NA,3079.13041318989,0,2,0,0
"069",5,"[3300,3600)",NA,3395.61912329464,0,2,0,0
"069",5,"[3600,3900)",NA,3695.53502847248,0,2,0,0
"069",5,"[3900,4200)",NA,3987.11726923556,0,2,0,0
"069",5,"[4200,4500)",NA,4395.06257449284,0,2,0,0
"069",5,"[4500,4800)",4736.60111243407,NA,1,0,0,0
"069",5,"[4800,5100)",5086.81168057228,NA,1,0,0,0
"069",5,"[5100,5400)",5253.15653555753,NA,2,0,0,0
"069",5,"[5400,5700)",5586.5004635134,NA,2,0,0,0
"069",5,"[5700,6000]",5886.17252681706,NA,2,0,0,0
"069",6,"[ 300, 600)",NA,523.525526420599,0,2,0,0
"069",6,"[ 600, 900)",NA,748.468414780291,0,1,0,0
"069",6,"[ 900,1200)",NA,915.06323665817,0,1,0,0
"069",6,"[1200,1500)",NA,1331.56767315631,0,1,0,0
"069",6,"[1500,1800)",NA,1606.54217984484,0,2,0,1
"069",6,"[1800,2100)",NA,1981.39418620121,0,1,0,0
"069",6,"[2100,2400)",NA,2164.69474241785,0,1,0,0
"069",6,"[2400,2700)",NA,2539.53185008595,0,2,0,0
"069",6,"[2700,3000)",NA,2897.75460203964,0,1,0,1
"069",6,"[3000,3300)",NA,3156.25496623034,0,2,0,0
"069",6,"[3300,3600)",NA,3497.6418686274,0,2,0,0
"069",6,"[3600,3900)",NA,3805.81578598867,0,2,0,0
"069",6,"[3900,4200)",NA,4064.0163554508,0,1,0,1
"069",6,"[4200,4500)",4330.81098530056,NA,2,0,0,0
"069",6,"[4500,4800)",4647.11611044913,NA,2,0,0,0
"069",6,"[4800,5100)",4880.35458879676,NA,1,0,0,0
"069",6,"[5100,5400)",5213.5899218647,NA,1,0,0,0
"069",6,"[5400,5700)",5580.64527877105,NA,2,0,1,0
"069",6,"[5700,6000]",5931.06459409409,NA,2,0,1,0
"069",7,"[ 300, 600)",314.236193882607,NA,1,0,1,0
"069",7,"[ 600, 900)",739.853165143359,NA,2,0,0,0
"069",7,"[ 900,1200)",1064.11683882925,NA,2,0,0,0
"069",7,"[1200,1500)",1397.27271222364,NA,2,0,0,0
"069",7,"[1500,1800)",1730.40987948662,NA,1,0,1,0
"069",7,"[1800,2100)",1989.49245133189,NA,2,0,1,0
"069",7,"[2100,2400)",2263.79717918098,NA,1,0,0,0
"069",7,"[2700,3000)",2846.74562971759,NA,2,0,1,0
"069",7,"[3000,3300)",3204.93577009711,NA,2,0,0,0
"069",7,"[3300,3600)",3496.49682161362,NA,1,0,0,0
"069",7,"[3600,3900)",3763.20354919881,NA,2,0,2,0
"069",7,"[3900,4200)",4046.61005164962,NA,1,0,0,0
"069",7,"[4200,4500)",4404.58316779223,NA,2,0,0,0
"069",7,"[4500,4800)",4679.42159978884,NA,1,0,0,0
"069",7,"[4800,5100)",4937.62382465866,NA,2,0,0,0
"069",7,"[5100,5400)",5312.49337836016,NA,1,0,0,0
"069",7,"[5400,5700)",5512.95722420946,NA,1,0,0,0
"069",7,"[5700,6000]",NA,5945.54363660427,0,1,0,0
"069",7,NA,NA,NA,1,0,0,0
"069",8,"[ 300, 600)",453.62319560354,NA,2,0,0,0
"069",8,"[ 600, 900)",778.35568136652,NA,2,0,1,0
"069",8,"[ 900,1200)",1111.66418355242,NA,2,0,0,0
"069",8,"[1200,1500)",1386.63157197698,NA,2,0,0,0
"069",8,"[1500,1800)",1678.05456230963,NA,1,0,0,0
"069",8,"[1800,2100)",1961.47993643262,NA,2,0,0,0
"069",8,"[2100,2400)",2178.23367765959,NA,1,0,0,0
"069",8,"[2400,2700)",NA,2544.41828896961,0,1,0,0
"069",8,"[2700,3000)",NA,2794.61379287568,0,2,0,0
"069",8,"[3000,3300)",NA,3094.84207389869,0,2,0,1
"069",8,"[3300,3600)",NA,3461.27102370519,0,3,0,0
"069",8,"[3600,3900)",NA,3811.23030062281,0,2,0,0
"069",8,"[3900,4200)",NA,4061.6325652245,0,1,0,1
"069",8,"[4200,4500)",NA,4343.92398357886,0,3,0,0
"069",8,"[4500,4800)",NA,4718.70513839258,0,2,0,0
"069",8,"[4800,5100)",NA,4993.61657396457,0,2,0,0
"069",8,"[5100,5400)",NA,5326.78287644012,0,1,0,0
"069",8,"[5400,5700)",NA,5510.04436498442,0,1,0,0
"069",8,"[5700,6000]",NA,5888.28201562774,0,2,0,0
"069",9,"[ 300, 600)",494.440471460621,NA,1,0,0,0
"069",9,"[ 600, 900)",827.87941994502,NA,1,0,0,0
"069",9,"[ 900,1200)",1111.30446298557,NA,1,0,0,0
"069",9,"[1200,1500)",1311.20679380365,NA,1,0,0,0
"069",9,"[1500,1800)",1669.21947424271,NA,2,0,0,0
"069",9,"[1800,2100)",2027.28380347071,NA,1,0,0,0
"069",9,"[2100,2400)",2210.89524566378,NA,1,0,0,0
"069",9,"[2400,2700)",2493.76738180399,NA,1,0,0,0
"069",9,"[2700,3000)",2885.25725069666,NA,2,0,0,0
"069",9,"[3000,3300)",3243.49589458325,NA,1,0,1,0
"069",9,"[3300,3600)",3560.5628393605,NA,1,0,0,0
"069",9,"[3600,3900)",3743.34889418606,NA,1,0,0,0
"069",9,"[3900,4200)",4176.53522712317,NA,1,0,0,0
"069",9,"[4200,4500)",4376.52761223762,NA,1,0,0,0
"069",9,"[4800,5100)",5010.05065554273,NA,1,0,0,0
"069",9,"[5100,5400)",5242.7887034828,NA,1,0,0,0
"069",9,"[5400,5700)",5426.11773275166,NA,1,0,0,0
"069",9,"[5700,6000]",5876.24089524616,NA,1,0,1,0
"069",10,"[ 300, 600)",NA,521.01079327349,0,2,0,1
"069",10,"[ 600, 900)",NA,794.989405378146,0,1,0,1
"069",10,"[ 900,1200)",NA,1095.10114554451,0,2,0,0
"069",10,"[1200,1500)",NA,1419.78016156827,0,2,0,0
"069",10,"[1500,1800)",NA,1728.0204608669,0,2,0,0
"069",10,"[1800,2100)",NA,2094.48020129821,0,1,0,0
"069",10,"[2100,2400)",NA,2277.79664945047,0,1,0,0
"069",10,"[2400,2700)",2678.18699510099,2461.11210435811,1,1,0,0
"069",10,"[2700,3000)",2894.22857899626,NA,1,0,0,0
"069",10,"[3000,3300)",3135.80949543211,NA,2,0,0,0
"069",10,"[3300,3600)",3594.01900410558,NA,1,0,0,0
"069",10,"[3600,3900)",3710.85717123606,NA,1,0,1,0
"069",10,"[3900,4200)",3910.54760958832,NA,1,0,0,0
"069",10,"[4200,4500)",4377.03251225048,NA,2,0,1,0
"069",10,"[4500,4800)",4643.64488147294,NA,1,0,0,0
"069",10,"[4800,5100)",4877.27056019231,NA,2,0,0,0
"069",10,"[5100,5400)",5251.88981591964,NA,2,0,1,0
"069",10,"[5400,5700)",5576.64448417563,NA,1,0,0,0
"069",10,"[5700,6000]",5759.92484439303,NA,1,0,0,0
"069",11,"[   0, 300)",111.639849026687,NA,1,0,0,0
"069",11,"[ 300, 600)",411.539696728142,NA,2,0,1,0
"069",11,"[ 600, 900)",678.179049133178,NA,1,0,0,0
"069",11,"[ 900,1200)",1094.67885048344,NA,2,0,1,0
"069",11,"[1200,1500)",1419.60783339982,NA,2,0,0,0
"069",11,"[1500,1800)",1719.50652231498,NA,2,0,0,0
"069",11,"[1800,2100)",1944.44345119882,NA,1,0,0,0
"069",11,"[2100,2400)",2185.98281684626,NA,2,0,0,0
"069",11,"[2400,2700)",NA,2560.82936034909,0,1,0,0
"069",11,"[2700,3000)",NA,2811.01642166595,0,2,0,0
"069",11,"[3000,3300)",NA,3119.20209243726,0,2,0,0
"069",11,"[3300,3600)",NA,3435.54827175194,0,2,0,1
"069",11,"[3600,3900)",NA,3761.47149384179,0,2,0,0
"069",11,"[3900,4200)",NA,4127.33181035583,0,1,0,0
"069",11,"[4200,4500)",NA,4377.52433452443,0,2,0,0
"069",11,"[4500,4800)",NA,4627.03052575853,0,1,0,0
"069",11,"[4800,5100)",NA,4901.91779234556,0,2,0,1
"069",11,"[5100,5400)",NA,5234.88842537427,0,2,0,0
"069",11,"[5400,5700)",NA,5543.13468414784,0,2,0,1
"069",11,"[5700,6000]",NA,5843.11515031095,0,2,0,1
"069",12,"[ 300, 600)",NA,421.202158655433,0,1,0,0
"069",12,"[ 600, 900)",NA,696.334260363074,0,2,0,0
"069",12,"[ 900,1200)",NA,1046.02983048608,0,2,0,0
"069",12,"[1200,1500)",NA,1404.68514104032,0,1,0,0
"069",12,"[1500,1800)",NA,1604.62223546529,0,1,0,0
"069",12,"[1800,2100)",2070.59528539321,NA,1,0,0,0
"069",12,"[2100,2400)",2237.7032843342,NA,1,0,1,0
"069",12,"[2400,2700)",2487.44338498182,NA,2,0,1,0
"069",12,"[2700,3000)",2762.51622301697,NA,2,0,0,0
"069",12,"[3000,3300)",3136.97126208535,NA,1,0,0,0
"069",12,"[3300,3600)",3387.19854986084,NA,2,0,0,0
"069",12,"[3600,3900)",3654.02595682644,NA,1,0,0,0
"069",12,"[3900,4200)",4119.99404052403,NA,1,0,0,0
"069",12,"[4200,4500)",4386.59995364833,NA,2,0,1,0
"069",12,"[4500,4800)",4653.67832075208,NA,1,0,0,0
"069",12,"[4800,5100)",4886.33823334749,NA,1,0,0,0
"069",12,"[5100,5400)",5186.5504568932,NA,2,0,0,0
"069",12,"[5400,5700)",5561.35544960943,NA,2,0,0,0
"069",12,"[5700,6000]",5836.0346311747,NA,1,0,1,0
"069",13,"[ 300, 600)",412.706098529271,NA,2,0,0,0
"069",13,"[ 600, 900)",762.593034034581,NA,2,0,0,0
"069",13,"[ 900,1200)",1095.80635015118,NA,2,0,0,0
"069",13,"[1200,1500)",1362.43312143961,NA,1,0,1,0
"069",13,"[1500,1800)",1612.32485763412,NA,2,0,0,0
"069",13,"[1800,2100)",1912.51092570474,NA,2,0,0,0
"069",13,"[2100,2400)",2162.12918818746,NA,1,0,0,0
"069",13,"[2400,2700)",2495.32611574614,NA,1,0,0,0
"069",13,"[3000,3300)",NA,3187.12852602312,0,2,0,0
"069",13,"[3300,3600)",NA,3511.72609588047,0,2,0,0
"069",13,"[3600,3900)",NA,3761.52827440092,0,1,0,1
"069",13,"[3900,4200)",NA,3995.32280492622,0,2,0,0
"069",13,"[4200,4500)",NA,4311.54234538462,0,2,0,0
"069",13,"[4500,4800)",NA,4619.67355317211,0,2,0,0
"069",13,"[4800,5100)",NA,4953.3482320212,0,2,0,1
"069",13,"[5100,5400)",NA,5344.90299298159,0,1,0,0
"069",13,"[5400,5700)",NA,5477.99298106111,0,1,0,0
"069",13,"[5700,6000]",NA,5886.0664150443,0,2,0,0
"069",14,"[ 300, 600)",NA,497.757747318247,0,2,0,0
"069",14,"[ 600, 900)",NA,764.368626671057,0,1,0,0
"069",14,"[ 900,1200)",NA,1039.33220765339,0,2,0,0
"069",14,"[1200,1500)",NA,1389.21103165103,0,2,0,1
"069",14,"[1500,1800)",NA,1714.08886240169,0,2,0,0
"069",14,"[1800,2100)",NA,1980.6406436237,0,1,0,1
"069",14,"[2100,2400)",NA,2113.94119984107,0,1,0,0
"069",14,"[2400,2700)",NA,2513.8301218376,0,2,0,0
"069",14,"[2700,3000)",NA,2847.05320487319,0,2,0,0
