"id","instrial","latency_bin","key","binmedian","npress","nreward"
"068",4,"[1800,2100)","1",1876.53795347433,2,0
"068",4,"[2100,2400)","1",2209.72682515275,2,0
"068",4,"[2400,2700)","1",2576.26895024441,2,1
"068",4,"[2700,3000)","1",2834.49631009717,1,1
"068",4,"[3000,3300)","1",3084.42297569127,2,0
"068",4,"[3300,3600)","1",3417.63469198486,2,1
"068",4,"[3600,3900)","1",3850.84806365194,1,0
"068",4,"[3900,4200)","1",4084.18459747918,1,1
"068",4,"[4200,4500)","1",4367.45375630562,2,0
"068",4,"[4500,4800)","1",4650.97884065472,1,0
"068",4,"[4800,5100)","1",4950.89044203633,2,1
"068",4,"[5100,5400)","1",5233.65602683043,1,0
"068",4,"[5400,5700)","1",5508.54784616967,2,0
"068",4,"[5700,6000]","1",5867.06208757824,2,0
"068",5,"[ 300, 600)","2",452.578457887284,2,0
"068",5,"[ 600, 900)","2",760.938250110484,2,2
"068",5,"[ 900,1200)","2",1077.75020611006,2,0
"068",5,"[1200,1500)","2",1361.03426356567,2,0
"068",5,"[1500,1800)","1",1785.54997500032,1,0
"068",5,"[1500,1800)","2",1618.98616410326,1,0
"068",5,"[1800,2100)","1",1985.35132646794,1,0
"068",5,"[2100,2400)","1",2201.95039745886,2,1
"068",5,"[2400,2700)","1",2493.51230461617,2,0
"068",5,"[2700,3000)","1",2918.30811050022,1,0
"068",5,"[3000,3300)","1",3135.46240411233,1,0
"068",5,"[3300,3600)","2",3385.82129578571,2,0
"068",5,"[3600,3900)","2",3693.0555785657,2,0
"068",5,"[3900,4200)","2",4018.13296868932,2,1
"068",5,"[4200,4500)","2",4342.83540977049,2,1
"068",5,"[4500,4800)","2",4676.03918010719,2,0
"068",5,"[4800,5100)","2",4975.94267004752,2,0
"068",5,"[5100,5400)","2",5300.86908731028,2,2
"068",5,"[5400,5700)","2",5601.14918171894,1,0
"068",5,"[5700,6000]","2",5825.64751143218,2,1
"068",6,"[ 300, 600)","1",389.531884749886,1,0
"068",6,"[ 600, 900)","1",689.446465868969,1,1
"068",6,"[ 900,1200)","1",1022.77604694245,1,0
"068",6,"[1200,1500)","1",1380.88173459982,2,1
"068",6,"[1500,1800)","1",1789.10214174539,1,0
"068",6,"[1800,2100)","1",1972.32395602623,1,1
"068",6,"[2100,2400)","1",2189.2378849152,2,0
"068",6,"[2400,2700)","1",2497.3213901394,2,0
"068",6,"[2700,3000)","1",2830.39239706704,2,2
"068",6,"[3000,3300)","1",3221.90431103809,1,1
"068",6,"[3300,3600)","1",3505.53484461853,2,0
"068",6,"[3600,3900)","1",3771.75284153782,1,0
"068",6,"[3900,4200)","1",4030.05800535902,2,0
"068",6,"[4200,4500)","1",4271.55882812804,1,0
"068",6,"[4500,4800)","1",4679.95222503668,2,0
"068",6,"[4800,5100)","1",4971.7849563458,1,0
"068",6,"[5100,5400)","1",5212.93019820587,2,2
"068",6,"[5400,5700)","1",5529.72278598463,2,1
"068",6,"[5700,6000]","1",5838.0226525478,2,1
"068",7,"[   0, 300)","1",279.969937808346,1,0
"068",7,"[ 300, 600)","2",413.78885647282,1,0
"068",7,"[ 600, 900)","1",680.341410567053,1,0
"068",7,"[ 900,1200)","2",1113.28462028177,1,0
"068",7,"[1200,1500)","2",1329.81135009322,2,2
"068",7,"[1500,1800)","2",1596.40098529053,2,0
"068",7,"[1800,2100)","2",1946.70822832268,3,2
"068",7,"[2100,2400)","2",2312.74313750328,2,1
"068",7,"[2700,3000)","2",2812.46122214361,2,0
"068",7,"[3000,3300)","2",3145.71068165242,2,0
"068",7,"[3300,3600)","2",3487.18882535468,2,0
"068",7,"[3600,3900)","2",3745.51302636974,1,0
"068",7,"[3900,4200)","2",3987.0366936666,2,1
"068",7,"[4200,4500)","2",4303.89450435178,2,0
"068",7,"[4500,4800)","2",4545.19883060129,1,1
"068",7,"[4800,5100)","1",4928.51897588116,2,0
"068",7,"[5100,5400)","1",5286.91733899177,2,0
"068",7,"[5400,5700)","1",5561.46913825069,1,0
"068",7,"[5700,6000]","1",5819.77198456297,2,0
"068",8,"[ 300, 600)","1",411.068696004804,2,1
"068",8,"[ 600, 900)","1",727.769905439345,2,1
"068",8,"[ 900,1200)","1",1069.43891727133,2,1
"068",8,"[1200,1500)","1",1394.01902392274,1,1
"068",8,"[1500,1800)","1",1685.86085998686,2,1
"068",8,"[2100,2400)","1",2285.45661023236,2,0
"068",8,"[2400,2700)","1",2560.51363889128,1,1
"068",8,"[2700,3000)","1",2801.92192451796,2,0
"068",8,"[3000,3300)","1",3043.46131818602,1,0
"068",8,"[3300,3600)","1",3451.67477265931,2,0
"068",8,"[3600,3900)","1",3743.20075754076,1,0
"068",8,"[3900,4200)","1",3984.8282187013,2,0
"068",8,"[4200,4500)","1",4317.99639784731,2,1
"068",8,"[4500,4800)","1",4609.56459556473,1,0
"068",8,"[4800,5100)","1",4917.99159717629,2,0
"068",8,"[5100,5400)","1",5301.20844522026,2,1
"068",8,"[5400,5700)","1",5559.24394371687,1,1
"068",8,"[5700,6000]","1",5850.83697250229,2,0
"068",9,"[ 300, 600)","1",450.097337772604,2,0
"068",9,"[ 600, 900)","1",775.004552357132,2,0
"068",9,"[ 900,1200)","1",1108.15832950175,2,2
"068",9,"[1200,1500)","1",1366.98262818391,1,1
"068",9,"[1500,1800)","1",1591.42285317648,2,0
"068",9,"[1800,2100)","1",1891.29538703128,2,1
"068",9,"[2100,2400)","1",2216.19581448613,2,0
"068",9,"[2400,2700)","1",2566.25822320348,2,1
"068",9,"[2700,3000)","1",2890.98251561518,2,2
"068",9,"[3000,3300)","1",3149.2549024988,1,0
"068",9,"[3300,3600)","1",3407.72660000949,2,0
"068",9,"[3600,3900)","1",3765.890557901,2,2
"068",9,"[3900,4200)","1",4032.24628441967,1,0
"068",9,"[4200,4500)","1",4332.72237872006,1,0
"068",9,"[4500,4800)","1",4532.0482981042,1,0
"068",9,"[4500,4800)","2",4731.98274406604,1,0
"068",9,"[4800,5100)","2",4991.2313228997,2,0
"068",9,"[5100,5400)","2",5298.72467645328,2,0
"068",9,"[5400,5700)","2",5548.3656192082,1,1
"068",9,"[5700,6000]","1",5832.0398555079,2,0
"069",1,"[ 600, 900)","1",784.460667462554,1,0
"069",1,"[ 900,1200)","1",1067.69815256302,2,1
"069",1,"[1200,1500)","1",1417.69699377619,1,0
"069",1,"[1800,2100)","1",1884.28684942483,1,0
"069",1,"[2100,2400)","1",2242.40978016314,2,1
"069",1,"[2400,2700)","2",2618.31214408812,1,0
"069",1,"[2700,3000)","2",2901.09439147182,2,0
"069",1,"[3300,3600)","2",3425.2989670249,2,0
"069",1,"[3900,4200)","2",3991.84081578642,2,0
"069",1,"[4200,4500)","2",4333.25552906899,1,1
"069",1,"[4500,4800)","2",4608.56641504506,2,0
"069",1,"[4800,5100)","2",4958.86670639721,2,0
"069",1,"[5100,5400)","2",5258.24758310227,2,1
"069",1,"[5400,5700)","2",5558.34293471162,2,1
"069",1,"[5700,6000]","2",5874.76890478137,2,0
"069",2,"[ 300, 600)","2",411.24652363942,1,0
"069",2,"[ 600, 900)","2",744.463812739923,2,0
"069",2,"[ 900,1200)","2",1078.08038670282,2,1
"069",2,"[1200,1500)","2",1345.37081181224,1,0
"069",2,"[1500,1800)","2",1703.08022116205,2,1
"069",2,"[1800,2100)","2",2077.63607469133,1,1
"069",2,"[2100,2400)","2",2377.64633823281,1,0
"069",2,"[2400,2700)","2",2545.23241954666,1,1
"069",2,"[2700,3000)","2",2843.98324725225,2,0
"069",2,"[3000,3300)","2",3201.90984637793,2,0
"069",2,"[3300,3600)","2",3444.35670772145,1,0
"069",2,"[3600,3900)","2",3626.65276122425,1,0
"069",2,"[3900,4200)","1",4093.62998278266,1,0
"069",2,"[4200,4500)","1",4294.76261422315,1,1
"069",2,"[4500,4800)","1",4660.15031121606,1,1
"069",2,"[4800,5100)","1",4952.402165276,2,0
"069",2,"[5100,5400)","1",5344.20772083104,1,0
"069",2,"[5400,5700)","1",5494.38981591811,1,1
"069",2,"[5700,6000]","1",5851.24370944231,2,1
"069",3,"[ 300, 600)","1",442.352999603827,1,0
"069",3,"[ 600, 900)","1",701.397993643695,2,0
"069",3,"[ 900,1200)","1",958.994172957318,1,0
"069",3,"[1200,1500)","1",1400.37544696134,2,0
"069",3,"[1500,1800)","1",1708.72665872139,2,0
"069",3,"[2100,2400)","2",2308.6021718982,2,0
"069",3,"[2400,2700)","2",2541.66269368397,1,0
"069",3,"[2700,3000)","2",2708.33333333394,1,0
"069",3,"[3000,3300)","2",3174.72586412441,1,1
"069",3,"[3300,3600)","2",3524.67918156617,1,0
"069",3,"[3600,3900)","2",3791.25463514811,2,1
"069",3,"[3900,4200)","2",4157.72149384247,1,0
"069",3,"[4200,4500)","2",4291.2256654763,1,0
"069",3,"[4500,4800)","2",4724.29711296536,1,0
"069",3,"[4800,5100)","2",4999.1302476501,2,0
"069",3,"[5100,5400)","2",5323.99913918744,1,0
"069",3,"[5400,5700)","2",5523.95808502297,1,0
"069",3,"[5700,6000]","2",5928.5970401279,2,1
"069",4,"[ 300, 600)","2",438.559627863469,2,0
"069",4,"[ 600, 900)","2",796.566348827582,2,2
"069",4,"[ 900,1200)","2",1129.79969540447,2,0
"069",4,"[1200,1500)","2",1421.4039531189,2,0
"069",4,"[1500,1800)","2",1721.36985167526,2,0
"069",4,"[1800,2100)","2",2012.7843994178,1,0
"069",4,"[2100,2400)","2",2296.14885445698,2,1
"069",4,"[2400,2700)","2",2579.84869553729,1,0
"069",4,"[2700,3000)","2",2787.61836180729,2,0
"069",4,"[3000,3300)","2",3129.09349755046,2,0
"069",4,"[3300,3600)","2",3345.78598861117,1,1
"069",4,"[3600,3900)","2",3762.26327638778,2,1
"069",4,"[3900,4200)","2",4012.15865448285,1,0
"069",4,"[4200,4500)","2",4328.73311481944,2,1
"069",4,"[4500,4800)","2",4645.33439279512,1,0
"069",4,"[4800,5100)","2",4878.49672228913,2,0
"069",4,"[5100,5400)","2",5203.94302079148,2,0
"069",4,"[5400,5700)","2",5528.26148854547,1,0
"069",4,"[5700,6000]","2",5794.87187127597,1,0
"069",4,NA,"2",NA,1,0
"069",5,"[ 300, 600)","2",438.035359555215,1,0
"069",5,"[ 600, 900)","2",713.18384982078,2,1
"069",5,"[ 900,1200)","2",1046.79876837417,2,0
"069",5,"[1200,1500)","2",1387.83604820492,1,1
"069",5,"[1500,1800)","2",1571.5915110577,1,0
"069",5,"[1800,2100)","2",1887.6532909544,1,0
"069",5,"[2100,2400)","2",2304.13024764857,1,0
"069",5,"[2400,2700)","2",2570.80949542978,2,1
"069",5,"[2700,3000)","2",2820.64163686846,1,0
"069",5,"[3000,3300)","2",3079.13041318989,2,0
"069",5,"[3300,3600)","2",3395.61912329464,2,0
"069",5,"[3600,3900)","2",3695.53502847248,2,0
"069",5,"[3900,4200)","2",3987.11726923556,2,0
"069",5,"[4200,4500)","2",4395.06257449284,2,0
"069",5,"[4500,4800)","1",4736.60111243407,1,0
"069",5,"[4800,5100)","1",5086.81168057228,1,0
"069",5,"[5100,5400)","1",5253.15653555753,2,0
"069",5,"[5400,5700)","1",5586.5004635134,2,0
"069",5,"[5700,6000]","1",5886.17252681706,2,0
"069",6,"[ 300, 600)","2",523.525526420599,2,0
"069",6,"[ 600, 900)","2",748.468414780291,1,0
"069",6,"[ 900,1200)","2",915.06323665817,1,0
"069",6,"[1200,1500)","2",1331.56767315631,1,0
"069",6,"[1500,1800)","2",1606.54217984484,2,1
"069",6,"[1800,2100)","2",1981.39418620121,1,0
"069",6,"[2100,2400)","2",2164.69474241785,1,0
"069",6,"[2400,2700)","2",2539.53185008595,2,0
"069",6,"[2700,3000)","2",2897.75460203964,1,1
"069",6,"[3000,3300)","2",3156.25496623034,2,0
"069",6,"[3300,3600)","2",3497.6418686274,2,0
"069",6,"[3600,3900)","2",3805.81578598867,2,0
"069",6,"[3900,4200)","2",4064.0163554508,1,1
"069",6,"[4200,4500)","1",4330.81098530056,2,0
"069",6,"[4500,4800)","1",4647.11611044913,2,0
"069",6,"[4800,5100)","1",4880.35458879676,1,0
"069",6,"[5100,5400)","1",5213.5899218647,1,0
"069",6,"[5400,5700)","1",5580.64527877105,2,1
"069",6,"[5700,6000]","1",5931.06459409409,2,1
"069",7,"[ 300, 600)","1",314.236193882607,1,1
"069",7,"[ 600, 900)","1",739.853165143359,2,0
"069",7,"[ 900,1200)","1",1064.11683882925,2,0
"069",7,"[1200,1500)","1",1397.27271222364,2,0
"069",7,"[1500,1800)","1",1730.40987948662,1,1
"069",7,"[1800,2100)","1",1989.49245133189,2,1
"069",7,"[2100,2400)","1",2263.79717918098,1,0
"069",7,"[2700,3000)","1",2846.74562971759,2,1
"069",7,"[3000,3300)","1",3204.93577009711,2,0
"069",7,"[3300,3600)","1",3496.49682161362,1,0
"069",7,"[3600,3900)","1",3763.20354919881,2,2
"069",7,"[3900,4200)","1",4046.61005164962,1,0
"069",7,"[4200,4500)","1",4404.58316779223,2,0
"069",7,"[4500,4800)","1",4679.42159978884,1,0
"069",7,"[4800,5100)","1",4937.62382465866,2,0
"069",7,"[5100,5400)","1",5312.49337836016,1,0
"069",7,"[5400,5700)","1",5512.95722420946,1,0
"069",7,"[5700,6000]","2",5945.54363660427,1,0
"069",7,NA,"1",NA,1,0
"069",8,"[ 300, 600)","1",453.62319560354,2,0
"069",8,"[ 600, 900)","1",778.35568136652,2,1
"069",8,"[ 900,1200)","1",1111.66418355242,2,0
"069",8,"[1200,1500)","1",1386.63157197698,2,0
"069",8,"[1500,1800)","1",1678.05456230963,1,0
"069",8,"[1800,2100)","1",1961.47993643262,2,0
"069",8,"[2100,2400)","1",2178.23367765959,1,0
"069",8,"[2400,2700)","2",2544.41828896961,1,0
"069",8,"[2700,3000)","2",2794.61379287568,2,0
"069",8,"[3000,3300)","2",3094.84207389869,2,1
"069",8,"[3300,3600)","2",3461.27102370519,3,0
"069",8,"[3600,3900)","2",3811.23030062281,2,0
"069",8,"[3900,4200)","2",4061.6325652245,1,1
"069",8,"[4200,4500)","2",4343.92398357886,3,0
"069",8,"[4500,4800)","2",4718.70513839258,2,0
"069",8,"[4800,5100)","2",4993.61657396457,2,0
"069",8,"[5100,5400)","2",5326.78287644012,1,0
"069",8,"[5400,5700)","2",5510.04436498442,1,0
"069",8,"[5700,6000]","2",5888.28201562774,2,0
"069",9,"[ 300, 600)","1",494.440471460621,1,0
"069",9,"[ 600, 900)","1",827.87941994502,1,0
"069",9,"[ 900,1200)","1",1111.30446298557,1,0
"069",9,"[1200,1500)","1",1311.20679380365,1,0
"069",9,"[1500,1800)","1",1669.21947424271,2,0
"069",9,"[1800,2100)","1",2027.28380347071,1,0
"069",9,"[2100,2400)","1",2210.89524566378,1,0
"069",9,"[2400,2700)","1",2493.76738180399,1,0
"069",9,"[2700,3000)","1",2885.25725069666,2,0
"069",9,"[3000,3300)","1",3243.49589458325,1,1
"069",9,"[3300,3600)","1",3560.5628393605,1,0
"069",9,"[3600,3900)","1",3743.34889418606,1,0
"069",9,"[3900,4200)","1",4176.53522712317,1,0
"069",9,"[4200,4500)","1",4376.52761223762,1,0
"069",9,"[4800,5100)","1",5010.05065554273,1,0
"069",9,"[5100,5400)","1",5242.7887034828,1,0
"069",9,"[5400,5700)","1",5426.11773275166,1,0
"069",9,"[5700,6000]","1",5876.24089524616,1,1
"069",10,"[ 300, 600)","2",521.01079327349,2,1
"069",10,"[ 600, 900)","2",794.989405378146,1,1
"069",10,"[ 900,1200)","2",1095.10114554451,2,0
"069",10,"[1200,1500)","2",1419.78016156827,2,0
"069",10,"[1500,1800)","2",1728.0204608669,2,0
"069",10,"[1800,2100)","2",2094.48020129821,1,0
"069",10,"[2100,2400)","2",2277.79664945047,1,0
"069",10,"[2400,2700)","1",2678.18699510099,1,0
"069",10,"[2400,2700)","2",2461.11210435811,1,0
"069",10,"[2700,3000)","1",2894.22857899626,1,0
"069",10,"[3000,3300)","1",3135.80949543211,2,0
"069",10,"[3300,3600)","1",3594.01900410558,1,0
"069",10,"[3600,3900)","1",3710.85717123606,1,1
"069",10,"[3900,4200)","1",3910.54760958832,1,0
"069",10,"[4200,4500)","1",4377.03251225048,2,1
"069",10,"[4500,4800)","1",4643.64488147294,1,0
"069",10,"[4800,5100)","1",4877.27056019231,2,0
"069",10,"[5100,5400)","1",5251.88981591964,2,1
"069",10,"[5400,5700)","1",5576.64448417563,1,0
"069",10,"[5700,6000]","1",5759.92484439303,1,0
"069",11,"[   0, 300)","1",111.639849026687,1,0
"069",11,"[ 300, 600)","1",411.539696728142,2,1
"069",11,"[ 600, 900)","1",678.179049133178,1,0
"069",11,"[ 900,1200)","1",1094.67885048344,2,1
"069",11,"[1200,1500)","1",1419.60783339982,2,0
"069",11,"[1500,1800)","1",1719.50652231498,2,0
"069",11,"[1800,2100)","1",1944.44345119882,1,0
"069",11,"[2100,2400)","1",2185.98281684626,2,0
"069",11,"[2400,2700)","2",2560.82936034909,1,0
"069",11,"[2700,3000)","2",2811.01642166595,2,0
"069",11,"[3000,3300)","2",3119.20209243726,2,0
"069",11,"[3300,3600)","2",3435.54827175194,2,1
"069",11,"[3600,3900)","2",3761.47149384179,2,0
"069",11,"[3900,4200)","2",4127.33181035583,1,0
"069",11,"[4200,4500)","2",4377.52433452443,2,0
"069",11,"[4500,4800)","2",4627.03052575853,1,0
"069",11,"[4800,5100)","2",4901.91779234556,2,1
"069",11,"[5100,5400)","2",5234.88842537427,2,0
"069",11,"[5400,5700)","2",5543.13468414784,2,1
"069",11,"[5700,6000]","2",5843.11515031095,2,1
"069",12,"[ 300, 600)","2",421.202158655433,1,0
"069",12,"[ 600, 900)","2",696.334260363074,2,0
"069",12,"[ 900,1200)","2",1046.02983048608,2,0
"069",12,"[1200,1500)","2",1404.68514104032,1,0
"069",12,"[1500,1800)","2",1604.62223546529,1,0
"069",12,"[1800,2100)","1",2070.59528539321,1,0
"069",12,"[2100,2400)","1",2237.7032843342,1,1
"069",12,"[2400,2700)","1",2487.44338498182,2,1
"069",12,"[2700,3000)","1",2762.51622301697,2,0
"069",12,"[3000,3300)","1",3136.97126208535,1,0
"069",12,"[3300,3600)","1",3387.19854986084,2,0
"069",12,"[3600,3900)","1",3654.02595682644,1,0
"069",12,"[3900,4200)","1",4119.99404052403,1,0
"069",12,"[4200,4500)","1",4386.59995364833,2,1
"069",12,"[4500,4800)","1",4653.67832075208,1,0
"069",12,"[4800,5100)","1",4886.33823334749,1,0
"069",12,"[5100,5400)","1",5186.5504568932,2,0
"069",12,"[5400,5700)","1",5561.35544960943,2,0
"069",12,"[5700,6000]","1",5836.0346311747,1,1
"069",13,"[ 300, 600)","1",412.706098529271,2,0
"069",13,"[ 600, 900)","1",762.593034034581,2,0
"069",13,"[ 900,1200)","1",1095.80635015118,2,0
"069",13,"[1200,1500)","1",1362.43312143961,1,1
"069",13,"[1500,1800)","1",1612.32485763412,2,0
"069",13,"[1800,2100)","1",1912.51092570474,2,0
"069",13,"[2100,2400)","1",2162.12918818746,1,0
"069",13,"[2400,2700)","1",2495.32611574614,1,0
"069",13,"[3000,3300)","2",3187.12852602312,2,0
"069",13,"[3300,3600)","2",3511.72609588047,2,0
"069",13,"[3600,3900)","2",3761.52827440092,1,1
"069",13,"[3900,4200)","2",3995.32280492622,2,0
"069",13,"[4200,4500)","2",4311.54234538462,2,0
"069",13,"[4500,4800)","2",4619.67355317211,2,0
"069",13,"[4800,5100)","2",4953.3482320212,2,1
"069",13,"[5100,5400)","2",5344.90299298159,1,0
"069",13,"[5400,5700)","2",5477.99298106111,1,0
"069",13,"[5700,6000]","2",5886.0664150443,2,0
"069",14,"[ 300, 600)","2",497.757747318247,2,0
"069",14,"[ 600, 900)","2",764.368626671057,1,0
"069",14,"[ 900,1200)","2",1039.33220765339,2,0
"069",14,"[1200,1500)","2",1389.21103165103,2,1
"069",14,"[1500,1800)","2",1714.08886240169,2,0
"069",14,"[1800,2100)","2",1980.6406436237,1,1
"069",14,"[2100,2400)","2",2113.94119984107,1,0
"069",14,"[2400,2700)","2",2513.8301218376,2,0
"069",14,"[2700,3000)","2",2847.05320487319,2,0
"069",14,"[3000,3300)","2",3196.93914713207,2,1
"069",14,"[3300,3600)","2",3463.49357701001,1,0
"069",14,"[3900,4200)","2",3929.93676334117,1,0
"069",14,"[4200,4500)","2",4246.46636207035,1,1
"069",14,"[4500,4800)","2",4646.45411203674,3,1
"069",14,"[4800,5100)","2",5046.57628128734,1,0
"069",14,"[5100,5400)","2",5229.48053237997,1,0
"069",14,"[5400,5700)","2",5513.27406965902,1,0
"069",14,"[5700,6000]","2",5813.14660309909,1,0
"069",15,"[ 300, 600)","2",490.039895377776,2,1
"069",15,"[ 600, 900)","2",798.359323268415,2,0
"069",15,"[ 900,1200)","2",1081.77178519327,2,1
"069",15,"[1200,1500)","2",1373.32902926664,2,1
"069",15,"[1500,1800)","2",1664.9422261944,2,1
"069",15,"[1800,2100)","2",1864.69110051621,1,0
"069",15,"[2100,2400)","2",2231.39385511786,2,0
"069",15,"[2400,2700)","2",2514.67471195792,2,2
"069",15,"[2700,3000)","2",2798.03138657098,2,0
"069",15,"[3000,3300)","2",3148.10356244197,3,0
"069",15,"[3300,3600)","2",3505.74708647764,2,1
"069",15,"[3600,3900)","2",3847.86683882885,1,0
"069",15,"[3900,4200)","2",4088.91719639723,2,1
"069",15,"[4200,4500)","2",4388.7850946885,2,0
"069",15,"[4500,4800)","2",4696.99857634714,2,0
"069",15,"[4800,5100)","2",4913.61309760214,1,0
"069",15,"[5100,5400)","2",5313.7235134418,2,0
"069",15,"[5400,5700)","2",5622.24225268073,2,0
"069",15,"[5700,6000]","2",5921.50857502202,2,0
"17",1,"[ 900,1200)","1",1040.56998901069,1,0
"17",1,"[1200,1500)","1",1324.15615767241,2,0
"17",1,"[1500,1800)","1",1690.71367802099,2,0
"17",1,"[1800,2100)","1",1973.68502966128,1,0
"17",1,"[2100,2400)","2",2273.58073904179,1,0
"17",1,"[2400,2700)","2",2515.42108529247,2,0
"17",1,"[2700,3000)","2",2840.03281022888,2,1
"17",1,"[3000,3300)","2",3165.01650435384,2,0
"17",1,"[3300,3600)","2",3473.33855344914,2,0
"17",1,"[3600,3900)","2",3723.34981011227,1,0
"17",1,"[3900,4200)","2",4014.60993709043,2,0
"17",1,"[4200,4500)","1",4298.13286941499,2,0
"17",1,"[4500,4800)","1",4656.29997255746,2,1
"17",1,"[4800,5100)","1",4989.43603690714,2,0
"17",1,"[5100,5400)","1",5256.08808081597,1,0
"17",1,"[5400,5700)","1",5514.52882238664,2,0
"17",1,"[5700,6000]","1",5855.84589513019,2,0
"17",2,"[ 300, 600)","1",473.628911422566,2,0
"17",2,"[ 600, 900)","1",806.785668246448,2,0
"17",2,"[ 900,1200)","1",1115.30735902488,2,2
"17",2,"[1200,1500)","1",1397.96914998442,1,0
"17",2,"[1500,1800)","1",1639.5593645284,2,0
"17",2,"[1800,2100)","1",1964.48876161594,2,0
"17",2,"[2100,2400)","1",2297.53460630309,2,0
"17",2,"[2400,2700)","1",2547.46077535674,1,0
"17",2,"[2400,2700)","2",2647.53096434288,1,0
"17",2,"[2700,3000)","2",2914.4635994453,2,0
"17",2,"[3000,3300)","2",3163.87775167823,1,0
"17",2,"[3300,3600)","2",3397.29970437474,2,0
"17",2,"[3600,3900)","1",3780.3503498435,1,0
"17",2,"[3600,3900)","2",3630.75608946383,1,0
"17",2,"[3900,4200)","1",4096.93534986582,2,1
"17",2,"[4200,4500)","1",4413.4435391752,2,1
"17",2,"[4500,4800)","1",4680.36690400913,1,0
"17",2,"[4800,5100)","1",4921.59342614468,2,0
"17",2,"[5100,5400)","1",5246.71501561534,2,1
"17",2,"[5400,5700)","1",5596.35181992781,2,1
"17",3,"[ 300, 600)","1",508.47898144275,1,0
"17",3,"[ 600, 900)","1",741.934373159893,2,0
"17",3,"[ 900,1200)","1",1075.05355251487,2,1
"17",3,"[1200,1500)","1",1341.72678552568,1,1
"17",3,"[1200,1500)","2",1491.60047806799,1,0
"17",3,"[1500,1800)","2",1658.24937680736,1,0
"17",3,"[1800,2100)","2",1891.39636687469,2,0
"17",3,"[2100,2400)","2",2241.24787701294,2,1
