"id","instrial","latency_bin","binmedian_1","binmedian_2","npress_1","npress_2","nreward_1","nreward_2"
"17",5,"[4800,5200)",4987.63131489977,NA,2,0,1,0
"17",5,"[5200,5600)",5387.48994329944,NA,2,0,0,0
"17",5,"[5600,6000]",5778.96808704827,NA,2,0,0,0
"17",6,"[   0, 400)",346.094735665247,NA,1,0,0,0
"17",6,"[ 400, 800)",512.63835048303,NA,1,0,0,0
"17",6,"[ 800,1200)",978.96874928847,NA,3,0,0,0
"17",6,"[1200,1600)",1428.87372919358,NA,2,0,1,0
"17",6,"[1600,2000)",1778.97073584609,NA,2,0,1,0
"17",6,"[2000,2400)",2178.67607390508,NA,3,0,0,0
"17",6,"[2400,2800)",2586.8747952627,NA,2,0,0,0
"17",6,"[2800,3200)",3011.7119862698,NA,3,0,1,0
"17",6,"[3200,3600)",3445.01177000347,NA,2,0,1,0
"17",6,"[3600,4000)",3778.36419560481,NA,2,0,1,0
"17",6,"[4000,4400)",4211.28124999814,NA,3,0,0,0
"17",6,"[4400,4800)",4636.09907275531,NA,2,0,0,0
"17",6,"[4800,5200)",4994.38668938819,NA,2,0,0,0
"17",6,"[5200,5600)",5260.91490895487,5452.6974814944,1,2,0,1
"17",6,"[5600,6000]",NA,5844.42509477958,0,3,0,0
"17",7,"[ 400, 800)",NA,719.064299250022,0,1,0,0
"17",7,"[ 800,1200)",NA,1002.81087681651,0,3,0,1
"17",7,"[1200,1600)",NA,1378.00083437469,0,2,0,0
"17",7,"[1600,2000)",NA,1785.59102909639,0,3,0,0
"17",7,"[2000,2400)",NA,2185.55841769558,0,2,0,1
"17",7,"[2400,2800)",NA,2535.54136690218,0,2,0,1
"17",7,"[2800,3200)",NA,3001.91033678129,0,3,0,1
"17",7,"[3200,3600)",NA,3434.91496192291,0,2,0,0
"17",7,"[3600,4000)",NA,3784.95353285689,0,2,0,1
"17",7,"[4000,4400)",NA,4126.50501099415,0,2,0,0
"17",7,"[4400,4800)",NA,4567.79675604776,0,3,0,0
"17",7,"[4800,5200)",NA,5009.29046061355,0,2,0,1
"17",7,"[5200,5600)",NA,5350.83217185456,0,2,0,0
"17",7,"[5600,6000]",NA,5784.2097596731,0,3,0,0
"17",8,"[ 400, 800)",590.866140788421,NA,3,0,0,0
"17",8,"[ 800,1200)",1015.82185865845,NA,2,0,1,0
"17",8,"[1200,1600)",1349.0589025896,NA,2,0,1,0
"17",8,"[1600,2000)",1790.82144470885,NA,3,0,0,0
"17",8,"[2000,2400)",2240.25529646314,NA,2,0,0,0
"17",8,"[2400,2800)",NA,2590.11938783806,0,2,0,0
"17",8,"[2800,3200)",NA,3006.64909742773,0,3,0,1
"17",8,"[3200,3600)",NA,3398.17723433953,0,2,0,0
"17",8,"[3600,4000)",3989.97387778945,3723.21555693633,1,2,0,0
"17",8,"[4000,4400)",4248.14892676659,NA,2,0,0,0
"17",8,"[4400,4800)",4581.28598448821,NA,2,0,2,0
"17",8,"[4800,5200)",5005.97468554042,NA,3,0,0,0
"17",8,"[5200,5600)",5439.331084257,NA,2,0,1,0
"17",8,"[5600,6000]",5672.38487489522,5905.90217884164,1,2,0,0
"17",9,"[   0, 400)",346.084140939638,NA,1,0,0,0
"17",9,"[ 400, 800)",596.250343485736,NA,2,0,0,0
"17",9,"[ 800,1200)",1012.51055323519,NA,3,0,1,0
"17",9,"[1200,1600)",1445.65439783037,NA,2,0,0,0
"17",9,"[1600,2000)",1804.12112921477,NA,2,0,1,0
"17",9,"[2000,2400)",2153.97412935272,NA,2,0,0,0
"17",9,"[2400,2800)",2578.6217765417,NA,3,0,0,0
"17",9,"[2800,3200)",3020.30254167039,NA,2,0,0,0
"17",9,"[3200,3600)",3403.45350466669,NA,2,0,0,0
"17",9,"[3600,4000)",NA,3911.76959429868,0,1,0,0
"17",9,"[4000,4400)",NA,4211.6941078566,0,3,0,0
"17",9,"[4400,4800)",NA,4594.6522160666,0,2,0,1
"17",9,"[4800,5200)",NA,5011.35607413016,0,3,0,0
"17",9,"[5200,5600)",NA,5444.42327367141,0,2,0,0
"17",9,"[5600,6000]",NA,5860.72155763395,0,3,0,1
"17",10,"[2400,2800)",2546.47448519245,NA,1,0,0,0
"17",10,"[2800,3200)",2962.80802926049,NA,3,0,1,0
"17",10,"[3200,3600)",3354.37059856485,NA,2,0,1,0
"17",10,"[3600,4000)",3779.21772212721,NA,3,0,0,0
"17",10,"[4000,4400)",4195.78318821732,NA,2,0,1,0
"17",10,"[4400,4800)",4545.63552630134,NA,2,0,1,0
"17",10,"[4800,5200)",4995.86877273396,NA,3,0,1,0
"17",10,"[5200,5600)",5436.98405183386,NA,2,0,1,0
"17",10,"[5600,6000]",5795.21058395039,NA,2,0,0,0
"17",11,"[   0, 400)",380.173883866519,NA,1,0,0,0
"17",11,"[ 400, 800)",621.573726879433,NA,2,0,0,0
"17",11,"[ 800,1200)",1013.19555961527,NA,3,0,2,0
"17",11,"[1200,1600)",1380.0493972376,NA,1,0,1,0
"17",11,"[1600,2000)",1804.72369643394,NA,2,0,0,0
"17",11,"[2000,2400)",2162.87954291329,NA,2,0,1,0
"17",11,"[2400,2800)",2595.95187404193,NA,3,0,1,0
"17",11,"[2800,3200)",2945.81464119256,NA,1,0,0,0
"17",11,"[3200,3600)",3403.9536024211,NA,2,0,1,0
"17",11,"[3600,4000)",3828.82092171349,NA,3,0,0,0
"17",11,"[4000,4400)",4220.54307209327,NA,2,0,0,0
"17",11,"[4400,4800)",4570.44159574434,NA,2,0,0,0
"17",11,"[4800,5200)",4995.02948275767,NA,3,0,1,0
"17",11,"[5200,5600)",5344.98991863802,5494.93346945383,1,1,0,0
"17",11,"[5600,6000]",NA,5828.52460443974,0,3,0,1
"17",12,"[ 400, 800)",627.253584796563,NA,2,0,0,0
"17",12,"[ 800,1200)",1027.29563205503,NA,3,0,0,0
"17",12,"[1200,1600)",1443.66576056927,NA,2,0,1,0
"17",12,"[1600,2000)",1801.95718456525,NA,2,0,0,0
"17",12,"[2000,2400)",2243.68281126954,NA,3,0,2,0
"17",12,"[2400,2800)",2668.23543817736,NA,2,0,0,0
"17",12,"[2800,3200)",3009.88789601251,NA,2,0,0,0
"17",12,"[3200,3600)",3368.08794166427,NA,2,0,0,0
"17",12,"[3600,4000)",3809.37091307715,NA,3,0,0,0
"17",12,"[4000,4400)",4267.77275267523,NA,2,0,1,0
"17",12,"[4400,4800)",4617.43885767646,NA,2,0,0,0
"17",12,"[4800,5200)",5000.6321988767,NA,2,0,1,0
"17",12,"[5200,5600)",5350.54661449976,NA,2,0,1,0
"17",12,"[5600,6000]",5808.71338653378,NA,3,0,0,0
"17",13,"[   0, 400)",394.423604710028,NA,1,0,0,0
"17",13,"[ 400, 800)",660.994202829898,NA,2,0,0,0
"17",13,"[ 800,1200)",1019.21361661516,NA,2,0,1,0
"17",13,"[1200,1600)",1410.77651712112,NA,2,0,0,0
"17",13,"[1600,2000)",1827.56844256073,NA,3,0,0,0
"17",13,"[2000,2400)",2244.00760163553,NA,2,0,0,0
"17",13,"[2400,2800)",2510.4220949579,2677.35307454132,1,1,0,0
"17",13,"[2800,3200)",NA,3010.18835185096,0,3,0,1
"17",13,"[3200,3600)",NA,3418.73950883746,0,2,0,1
"17",13,"[3600,4000)",NA,3828.14584765583,0,3,0,1
"17",13,"[4000,4400)",NA,4252.1260358626,0,2,0,0
"17",13,"[4400,4800)",NA,4593.26697373763,0,2,0,0
"17",13,"[4800,5200)",4935.34503597766,NA,2,0,1,0
"17",13,"[5200,5600)",5392.89566641673,NA,3,0,2,0
"17",13,"[5600,6000]",5834.49349598959,NA,2,0,0,0
"41",1,"[ 400, 800)",711.429611968924,NA,1,0,1,0
"41",1,"[ 800,1200)",1161.55873393291,NA,1,0,0,0
"41",1,"[1200,1600)",1444.98923983338,NA,2,0,2,0
"41",1,"[1600,2000)",1853.2696000475,NA,2,0,0,0
"41",1,"[2000,2400)",2236.50377432933,NA,2,0,0,0
"41",1,"[2400,2800)",2528.18070453941,2761.41868626291,1,1,0,0
"41",1,"[2800,3200)",NA,3069.81757382891,0,2,0,0
"41",1,"[3200,3600)",NA,3444.93014170439,0,2,0,2
"41",1,"[3600,4000)",NA,3845.20278770651,0,2,0,0
"41",1,"[4000,4400)",NA,4228.30320486536,0,2,0,0
"41",1,"[4400,4800)",NA,4628.23914051114,0,2,0,0
"41",1,"[4800,5200)",NA,5046.43375049636,0,2,0,0
"41",1,"[5200,5600)",NA,5428.24609322997,0,2,0,0
"41",1,"[5600,6000]",5836.56816976873,NA,2,0,1,0
"41",2,"[ 400, 800)",669.115680044343,NA,2,0,1,0
"41",2,"[ 800,1200)",1019.11137597926,NA,1,0,0,0
"41",2,"[1200,1600)",1385.76744802413,NA,3,0,0,0
"41",2,"[1600,2000)",1785.73500199127,1935.7409614604,1,1,0,0
"41",2,"[2000,2400)",NA,2244.14961594448,0,2,0,0
"41",2,"[2400,2800)",NA,2610.74642432505,0,2,0,0
"41",2,"[2800,3200)",NA,2977.35448947788,0,2,0,0
"41",2,"[3200,3600)",3335.76976559561,NA,2,0,0,0
"41",2,"[3600,4000)",3785.64461661153,NA,3,0,0,0
"41",2,"[4000,4400)",4202.28761091857,NA,2,0,0,0
"41",2,"[4400,4800)",4577.28281022719,NA,2,0,0,0
"41",2,"[4800,5200)",5002.30598596681,NA,3,0,1,0
"41",2,"[5200,5600)",5444.30919746083,NA,2,0,1,0
"41",2,"[5600,6000]",5902.51920276205,NA,1,0,0,0
"41",3,"[ 400, 800)",NA,653.816547470342,0,2,0,0
"41",3,"[ 800,1200)",NA,1087.22222222423,0,2,0,0
"41",3,"[1200,1600)",NA,1478.99036551098,0,2,0,2
"41",3,"[1600,2000)",NA,1762.15964772564,0,1,0,0
"41",3,"[2000,2400)",NA,2195.41716328968,0,2,0,1
"41",3,"[2400,2800)",NA,2620.37677128683,0,2,0,0
"41",3,"[2800,3200)",NA,3028.76357435889,0,2,0,0
"41",3,"[3200,3600)",NA,3428.7273208829,0,2,0,0
"41",3,"[3600,4000)",NA,3870.31601774652,0,2,0,1
"41",3,"[4000,4400)",NA,4262.00867434818,0,2,0,1
"41",3,"[4400,4800)",NA,4611.96894450404,0,1,0,1
"41",3,"[4800,5200)",NA,5012.00602568861,0,3,0,0
"41",3,"[5200,5600)",NA,5461.9914580835,0,2,0,1
"41",3,"[5600,6000]",NA,5870.3307508913,0,2,0,1
"41",4,"[ 400, 800)",NA,596.151172023383,0,1,0,0
"41",4,"[ 800,1200)",NA,979.673553170869,0,3,0,0
"41",4,"[1200,1600)",NA,1396.20811812347,0,1,0,0
"41",4,"[1600,2000)",NA,1779.66577274492,0,2,0,0
"41",4,"[2000,2400)",NA,2146.46139583783,0,2,0,0
"41",4,"[2400,2800)",NA,2429.83644550259,0,1,0,0
"41",4,"[2800,3200)",3038.34905972326,NA,2,0,0,0
"41",4,"[3200,3600)",3313.74817904725,NA,1,0,0,0
"41",4,"[3600,4000)",NA,3871.07154681144,0,2,0,0
"41",4,"[4000,4400)",NA,4279.47043437598,0,2,0,0
"41",4,"[4400,4800)",NA,4654.85250297933,0,2,0,1
"41",4,"[4800,5200)",NA,5054.83280360204,0,2,0,1
"41",4,"[5200,5600)",NA,5437.7317573817,0,2,0,0
"41",4,"[5600,6000]",NA,5845.99324592273,0,1,0,1
"41",5,"[   0, 400)",NA,362.492385116639,0,1,0,0
"41",5,"[ 400, 800)",NA,579.142497692374,0,1,0,0
"41",5,"[ 800,1200)",NA,912.328830621844,0,2,0,0
"41",5,"[1200,1600)",NA,1379.01006489119,0,2,0,0
"41",5,"[1600,2000)",NA,1787.46606410277,0,2,0,2
"41",5,"[2000,2400)",NA,2212.60578069632,0,2,0,1
"41",5,"[2400,2800)",NA,2595.70388028806,0,2,0,1
"41",5,"[2800,3200)",NA,2978.99781486194,0,2,0,1
"41",5,"[3200,3600)",NA,3395.7896305219,0,1,0,0
"41",5,"[3600,4000)",NA,3729.01023043232,0,2,0,1
"41",5,"[4000,4400)",NA,4137.35233744228,0,2,0,0
"41",5,"[4400,4800)",NA,4545.65041054593,0,2,0,0
"41",5,"[4800,5200)",NA,4929.13852469792,0,2,0,2
"41",5,"[5200,5600)",NA,5379.16004502767,0,2,0,0
"41",5,"[5600,6000]",NA,5820.60091379389,0,2,0,0
"41",6,"[ 400, 800)",NA,575.935306580505,0,2,0,0
"41",6,"[ 800,1200)",NA,992.534266981236,0,2,0,0
"41",6,"[1200,1600)",NA,1292.51390544232,0,1,0,1
"41",6,"[1600,2000)",NA,1742.591378621,0,2,0,1
"41",6,"[2000,2400)",NA,2209.24413984904,0,2,0,1
"41",6,"[2400,2800)",NA,2600.92504304339,0,2,0,0
"41",6,"[2800,3200)",NA,2984.25324459822,0,2,0,0
"41",6,"[3600,4000)",NA,3775.95782015123,0,3,0,1
"41",6,"[4000,4400)",NA,4242.51854058821,0,1,0,0
"41",6,"[4400,4800)",NA,4534.19547079102,0,2,0,1
"41",6,"[4800,5200)",NA,4925.85435703223,0,2,0,0
"41",6,"[5200,5600)",NA,5350.8243941178,0,2,0,1
"41",6,"[5600,6000]",NA,5896.23626009416,0,2,0,1
"41",7,"[ 400, 800)",NA,696.785194013501,0,1,0,0
"41",7,"[ 800,1200)",NA,1030.15428419167,0,2,0,1
"41",7,"[1200,1600)",NA,1446.86846112018,0,2,0,2
"41",7,"[1600,2000)",NA,1871.89196794498,0,2,0,1
"41",7,"[2000,2400)",NA,2230.22596344526,0,2,0,0
"41",7,"[2400,2800)",NA,2638.51426962356,0,2,0,1
"41",7,"[2800,3200)",NA,3096.85422459734,0,2,0,0
"41",7,"[3200,3600)",NA,3363.68924645649,0,1,0,0
"41",7,"[3600,4000)",NA,3838.48066480278,0,2,0,0
"41",7,"[4000,4400)",NA,4263.51807707397,0,2,0,0
"41",7,"[4400,4800)",NA,4563.65315851872,0,1,0,0
"41",7,"[4800,5200)",NA,4988.43332008255,0,2,0,0
"41",7,"[5200,5600)",NA,5396.97523506038,0,2,0,1
"41",7,"[5600,6000]",NA,5830.08773672191,0,2,0,0
"41",8,"[   0, 400)",NA,398.852138794609,0,1,0,0
"41",8,"[ 400, 800)",NA,648.864057744504,0,1,0,1
"41",8,"[ 800,1200)",NA,1015.65107271745,0,2,0,0
"41",8,"[1200,1600)",NA,1382.38379023097,0,2,0,0
"41",8,"[1600,2000)",NA,1848.84783472808,0,1,0,1
"41",8,"[2000,2400)",NA,2149.07297047466,0,2,0,0
"41",8,"[2400,2800)",NA,2648.89368958393,0,2,0,0
"41",8,"[2800,3200)",NA,3082.15633690997,0,2,0,0
"41",8,"[3200,3600)",NA,3482.34819892241,0,2,0,1
"41",8,"[3600,4000)",NA,3782.18216130335,0,1,0,0
"41",8,"[4000,4400)",NA,4107.17769170151,0,2,0,2
"41",8,"[4400,4800)",NA,4532.18861741334,0,2,0,1
"41",8,"[4800,5200)",NA,5032.12240101129,0,2,0,0
"41",8,"[5200,5600)",NA,5473.81903060159,0,2,0,1
"41",8,"[5600,6000]",NA,5874.3277380563,0,2,0,0
"41",9,"[ 400, 800)",NA,527.114289492602,0,2,0,0
"41",9,"[ 800,1200)",NA,918.933253873547,0,2,0,0
"41",9,"[1200,1600)",NA,1318.80413190084,0,2,0,0
"41",9,"[1600,2000)",NA,1802.06048867694,0,2,0,1
"41",9,"[2000,2400)",NA,2244.2451330935,0,2,0,1
"41",9,"[2400,2800)",NA,2594.01999734836,0,2,0,0
"41",9,"[2800,3200)",NA,2910.91047543159,0,1,0,0
"41",9,"[3200,3600)",NA,3335.53817374195,0,2,0,0
"41",9,"[3600,4000)",NA,3827.14524565381,0,2,0,0
"41",9,"[4000,4400)",NA,4293.74553039088,0,1,0,0
"41",9,"[4400,4800)",NA,4627.3164150407,0,2,0,1
"41",9,"[4800,5200)",NA,5027.07803601515,0,2,0,0
"41",9,"[5200,5600)",NA,5443.88326048647,0,2,0,0
"41",9,"[5600,6000]",5836.01046218245,NA,2,0,0,0
"41",10,"[ 400, 800)",587.583432657993,NA,3,0,1,0
"41",10,"[ 800,1200)",1037.67116937524,NA,2,0,0,0
"41",10,"[1200,1600)",1379.55701231113,NA,2,0,1,0
"41",10,"[1600,2000)",1762.69715931994,NA,2,0,0,0
"41",10,"[2000,2400)",2129.29016023554,NA,2,0,0,0
"41",10,"[2400,2800)",2571.03330684185,NA,3,0,0,0
"41",10,"[2800,3200)",3070.8866375353,NA,1,0,0,0
"41",10,"[3200,3600)",3337.58624685288,NA,2,0,1,0
"41",10,"[3600,4000)",3770.94755660801,NA,3,0,1,0
"41",10,"[4000,4400)",4187.577307639,NA,2,0,0,0
"41",10,"[4400,4800)",4512.57134816843,NA,2,0,1,0
"41",10,"[4800,5200)",4987.54568930599,NA,3,0,0,0
"41",10,"[5200,5600)",5404.2169911263,NA,2,0,2,0
"41",10,"[5600,6000]",5837.5582704175,NA,3,0,0,0
"41",11,"[   0, 400)",378.591246189899,NA,1,0,0,0
"41",11,"[ 400, 800)",670.294828509213,NA,2,0,0,0
"41",11,"[ 800,1200)",1053.6473645916,NA,2,0,1,0
"41",11,"[1200,1600)",1411.99923851673,NA,2,0,0,0
"41",11,"[1600,2000)",1786.99658985715,NA,2,0,1,0
"41",11,"[2000,2400)",2212.04707985453,NA,3,0,2,0
"41",11,"[2400,2800)",2670.314693416,NA,2,0,0,0
"41",11,"[2800,3200)",3028.66110449395,NA,2,0,0,0
"41",11,"[3200,3600)",3403.64703351224,NA,2,0,0,0
"41",11,"[3600,4000)",3786.92325520387,NA,2,0,1,0
"41",11,"[4000,4400)",4145.27579129208,NA,2,0,1,0
"41",11,"[4400,4800)",4578.96338234423,NA,3,0,1,0
"41",11,"[4800,5200)",4995.25907164935,NA,2,0,0,0
"41",11,"[5200,5600)",5353.6102834114,NA,2,0,0,0
"41",11,"[5600,6000]",5728.57585088786,NA,2,0,1,0
"41",12,"[ 400, 800)",509.115183427639,NA,2,0,0,0
"41",12,"[ 800,1200)",975.814461664413,NA,3,0,1,0
"41",12,"[1200,1600)",1459.13554496656,NA,2,0,0,0
"41",12,"[1600,2000)",1825.84012051666,NA,2,0,1,0
"41",12,"[2000,2400)",2167.64534499088,NA,2,0,0,0
"41",12,"[2400,2800)",2617.48824659298,NA,2,0,1,0
"41",12,"[2800,3200)",3042.45348299446,NA,2,0,0,0
"41",12,"[3200,3600)",3384.34760297241,NA,2,0,0,0
"41",12,"[3600,4000)",3809.07561912318,NA,3,0,1,0
"41",12,"[4000,4400)",4225.75304596103,NA,2,0,0,0
"41",12,"[4400,4800)",4550.75867435516,NA,2,0,0,0
"41",12,"[4800,5200)",4959.07694345806,NA,3,0,1,0
"41",12,"[5200,5600)",5384.07495696447,NA,2,0,1,0
"41",12,"[5600,6000]",5742.39753012807,NA,2,0,1,0
"45",1,"[1200,1600)",1381.59962256032,NA,2,0,0,0
"45",1,"[1600,2000)",1823.36279962328,NA,2,0,0,0
"45",1,"[2000,2400)",2231.6520990571,NA,2,0,0,0
"45",1,"[2400,2800)",2581.580585349,NA,2,0,1,0
"45",1,"[2800,3200)",2973.37041451829,NA,3,0,0,0
"45",1,"[3200,3600)",3440.19699378987,NA,1,0,0,0
"45",1,"[3600,4000)",3773.20487351972,NA,3,0,0,0
"45",1,"[4000,4400)",4256.48920671665,NA,1,0,0,0
"45",1,"[4400,4800)",4606.75837637973,NA,3,0,1,0
"45",1,"[4800,5200)",5014.95464176696,NA,2,0,2,0
"45",1,"[5200,5600)",5331.85852866154,NA,2,0,0,0
"45",1,"[5600,6000]",5698.21315057925,NA,2,0,1,0
"45",3,"[   0, 400)",264.016024390003,NA,1,0,0,0
"45",3,"[ 400, 800)",680.963448568946,NA,1,0,0,0
"45",3,"[ 800,1200)",1047.38014834584,NA,1,0,0,0
"45",3,"[1200,1600)",NA,1364.11021721142,0,2,0,0
"45",3,"[1600,2000)",NA,1763.91653424071,0,2,0,0
"45",3,"[2000,2400)",2232.2031850199,2080.48039994901,2,1,0,1
"45",3,"[2800,3200)",3014.3702820933,NA,1,0,1,0
"45",3,"[3200,3600)",3297.3357833398,3347.38379024202,1,1,0,0
"45",3,"[3600,4000)",3680.66977884155,NA,1,0,0,0
"45",3,"[4000,4400)",NA,4164.08373064769,0,4,0,0
"45",3,"[4400,4800)",NA,4605.65421798674,0,2,0,0
"45",3,"[4800,5200)",NA,4980.58601509547,0,3,0,0
"45",3,"[5200,5600)",NA,5355.80982652028,0,2,0,2
"45",3,"[5600,6000]",NA,5714.14580850978,0,1,0,0
"45",4,"[ 400, 800)",553.404184873216,NA,3,0,1,0
"45",4,"[ 800,1200)",1003.7577804178,NA,3,0,2,0
"45",4,"[1200,1600)",1320.31254138565,NA,1,0,0,0
"45",4,"[1600,2000)",1920.40094026015,NA,1,0,0,0
"45",4,"[2000,2400)",2236.71599788941,NA,3,0,1,0
"45",4,"[2400,2800)",2636.70093365363,NA,2,0,0,0
"45",4,"[2800,3200)",3020.0609190797,NA,3,0,1,0
"45",4,"[3200,3600)",3395.3373725235,NA,2,0,0,0
"45",4,"[3600,4000)",3786.65375447599,NA,3,0,0,0
"45",4,"[4000,4400)",4286.60872732871,NA,1,0,1,0
"45",4,"[4400,4800)",4603.30519135459,NA,3,0,1,0
"45",4,"[4800,5200)",5003.51509732718,NA,2,0,0,0
"45",4,"[5200,5600)",5419.95695934747,NA,3,0,0,0
"45",4,"[5600,6000]",5811.60823069512,NA,2,0,1,0
"45",5,"[ 400, 800)",NA,567.148225411074,0,2,0,1
"45",5,"[ 800,1200)",NA,1042.32254007366,0,3,0,2
"45",5,"[1200,1600)",NA,1442.4895709235,0,2,0,0
"45",5,"[1600,2000)",NA,1808.81406436674,0,3,0,0
"45",5,"[2000,2400)",NA,2192.08531983895,0,2,0,0
"45",5,"[2400,2800)",NA,2575.68633294431,0,3,0,2
"45",5,"[2800,3200)",NA,2967.09525230108,0,2,0,1
"45",5,"[3200,3600)",NA,3375.36518342677,0,3,0,0
"45",5,"[3600,4000)",NA,3825.35789962276,0,3,0,0
"45",5,"[4000,4400)",NA,4142.07191101741,0,1,0,0
"45",5,"[4400,4800)",4600.68020793551,NA,2,0,0,0
"45",5,"[4800,5200)",4908.60846245778,NA,1,0,0,0
"45",5,"[5200,5600)",5383.81207786733,NA,2,0,0,0
"45",5,"[5600,6000]",5800.25658853993,NA,2,0,0,0
"45",6,"[   0, 400)",NA,378.064163698582,0,1,0,0
"45",6,"[ 400, 800)",NA,644.906800429453,0,2,0,1
"45",6,"[ 800,1200)",NA,995.251622312935,0,3,0,0
"45",6,"[1200,1600)",1478.25122499489,1344.88147264346,1,1,0,0
"45",6,"[1600,2000)",1811.49748378084,NA,3,0,0,0
"45",6,"[2000,2400)",2186.59167661099,NA,2,0,0,0
"45",6,"[2400,2800)",2428.42438089428,2645.20460866333,1,2,1,1
"45",6,"[2800,3200)",NA,3119.89868892124,0,2,0,0
"45",6,"[3200,3600)",NA,3419.80697920371,0,2,0,0
"45",6,"[3600,4000)",NA,3811.475632363,0,3,0,0
"45",6,"[4000,4400)",NA,4194.82816845994,0,2,0,1
"45",6,"[4400,4800)",NA,4653.28946497175,0,2,0,1
"45",6,"[4800,5200)",NA,4978.1207787164,0,2,0,2
"45",6,"[5200,5600)",NA,5436.40461527685,0,2,0,1
"45",6,"[5600,6000]",NA,5828.60746921506,0,3,0,0
"45",7,"[ 400, 800)",557.752118926146,NA,2,0,0,0
"45",7,"[ 800,1200)",974.517282476882,NA,3,0,1,0
"45",7,"[1200,1600)",1366.42630115966,1574.55204607686,2,1,0,0
"45",7,"[1600,2000)",NA,1791.25033107994,0,2,0,0
"45",7,"[2000,2400)",NA,2174.51330949552,0,3,0,0
"45",7,"[2400,2800)",NA,2641.00781353773,0,3,0,0
"45",7,"[2800,3200)",3107.5079459697,2940.90948218945,1,1,0,0
"45",7,"[3200,3600)",3524.51926897629,NA,1,0,0,0
"45",7,"[3600,4000)",3749.15425109794,NA,2,0,0,0
"45",7,"[4000,4400)",4099.15375446144,NA,2,0,2,0
"45",7,"[4400,4800)",4699.19414646574,NA,2,0,1,0
"45",7,"[4800,5200)",5016.05880015995,NA,2,0,0,0
"45",7,"[5200,5600)",5424.53714739531,NA,3,0,1,0
"45",7,"[5600,6000]",5874.15441664052,NA,3,0,1,0
"45",8,"[ 400, 800)",NA,541.070719089475,0,2,0,0
"45",8,"[ 800,1200)",NA,957.888028060553,0,2,0,1
"45",8,"[1200,1600)",NA,1391.07767181122,0,3,0,1
"45",8,"[1600,2000)",NA,1791.17203019269,0,2,0,0
"45",8,"[2000,2400)",NA,2249.4133227301,0,2,0,1
"45",8,"[2400,2800)",NA,2624.38021451817,0,1,0,0
"45",8,"[2800,3200)",NA,2974.46596476948,0,3,0,1
"45",8,"[3200,3600)",NA,3424.3937888823,0,3,0,0
"45",8,"[3600,4000)",NA,3824.39809295465,0,2,0,0
"45",8,"[4000,4400)",NA,4174.4570255396,0,3,0,0
"45",8,"[4400,4800)",NA,4657.72679113434,0,1,0,0
"45",8,"[4800,5200)",NA,4974.34114685166,0,1,0,0
"45",8,"[5200,5600)",NA,5466.00367499923,0,2,0,0
"45",8,"[5600,6000]",NA,5857.67481126823,0,3,0,0
"45",9,"[   0, 400)",NA,380.643954442348,0,1,0,0
"45",9,"[ 400, 800)",NA,614.100946884718,0,2,0,1
"45",9,"[ 800,1200)",NA,930.739968200212,0,2,0,1
"45",9,"[1200,1600)",1414.83462453471,NA,2,0,0,0
"45",9,"[1600,2000)",1830.76049530064,NA,3,0,0,0
"45",9,"[2000,2400)",2205.73897495342,NA,2,0,0,0
"45",9,"[2400,2800)",NA,2647.45960799337,0,2,0,0
"45",9,"[2800,3200)",NA,3014.10144352121,0,3,0,0
"45",9,"[3200,3600)",NA,3397.54386834101,0,2,0,0
"45",9,"[3600,4000)",NA,3763.94815254025,0,3,0,0
"45",9,"[4000,4400)",NA,4155.60521784937,0,2,0,0
"45",9,"[4400,4800)",NA,4580.57691033173,0,2,0,0
"45",9,"[4800,5200)",NA,5072.20566811156,0,2,0,0
"45",9,"[5200,5600)",NA,5405.73152562138,0,2,0,0
"45",9,"[5600,6000]",NA,5872.18712751929,0,2,0,0
"45",10,"[   0, 400)",261.702423536917,NA,1,0,0,0
"45",10,"[ 400, 800)",669.776354130591,NA,2,0,1,0
"45",10,"[ 800,1200)",986.495331744661,NA,2,0,0,0
"45",10,"[1200,1600)",1386.4860614558,NA,2,0,0,0
"45",10,"[1600,2000)",1819.74556350906,NA,2,0,0,0
"45",10,"[2000,2400)",2228.05671434617,NA,2,0,0,0
"45",10,"[2400,2800)",2528.09230567073,2645.1175340917,1,1,1,0
"45",10,"[2800,3200)",NA,2978.11382598593,0,3,0,0
"45",10,"[3200,3600)",NA,3378.07972454175,0,2,0,0
"45",10,"[3600,4000)",NA,3796.20513840928,0,3,0,2
"45",10,"[4000,4400)",NA,4303.48794860766,0,2,0,0
"45",10,"[4400,4800)",NA,4694.80598595692,0,1,0,0
"45",10,"[4800,5200)",NA,4961.45841610269,0,2,0,1
"45",10,"[5200,5600)",NA,5344.78413456236,0,3,0,1
"45",10,"[5600,6000]",NA,5811.38193616061,0,3,0,1
"45",11,"[ 400, 800)",600.442987662973,NA,3,0,2,0
"45",11,"[ 800,1200)",1000.01539530058,NA,2,0,0,0
"45",11,"[1200,1600)",1324.98890874558,NA,2,0,0,0
"45",11,"[1600,2000)",1841.63322739187,NA,2,0,1,0
"45",11,"[2000,2400)",NA,2166.95288702613,0,2,0,0
"45",11,"[2400,2800)",NA,2599.98808102682,0,3,0,0
"45",11,"[2800,3200)",NA,3016.5623758221,0,1,0,0
"45",11,"[3200,3600)",3375.10528406711,NA,2,0,0,0
"45",11,"[3600,4000)",3849.88743212307,NA,3,0,0,0
